File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::selector(),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Block_Ptr b),7,7,6,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Assignment_Ptr a),58,58,39,13,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(If_Ptr i),14,14,12,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(For_Ptr f),51,49,41,11,0,0,2,14,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Each_Ptr e),82,74,57,16,4,0,4,34,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(While_Ptr w),16,16,14,4,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Return_Ptr r),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Warning_Ptr w),45,35,29,3,6,0,4,17,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Error_Ptr e),41,31,25,3,6,0,4,17,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Debug_Ptr d),47,36,30,3,7,0,4,17,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(List_Ptr l),38,33,21,7,1,1,4,27,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Map_Ptr m),29,22,17,6,4,0,3,26,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Binary_Expression_Ptr b_in),341,290,205,55,25,3,26,181,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Unary_Expression_Ptr u),45,37,26,10,1,2,7,51,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Function_Call_Ptr c),164,136,101,25,15,2,13,88,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Function_Call_Schema_Ptr s),7,7,7,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Variable_Ptr v),15,15,15,6,0,2,0,3,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Color_Ptr c),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Number_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Boolean_Ptr b),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,"Eval::interpolation(Context& ctx, std::string& res, Expression_Obj ex, bool into_quotes, bool was_itpl)",85,62,49,16,8,5,15,81,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(String_Schema_Ptr s),40,36,29,14,1,0,3,22,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(String_Constant_Ptr s),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(String_Quoted_Ptr s),6,6,6,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Supports_Operator_Ptr c),9,9,5,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Supports_Negation_Ptr c),6,6,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Supports_Declaration_Ptr c),8,8,5,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Supports_Interpolation_Ptr c),6,6,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(At_Root_Query_Ptr e),10,10,7,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Media_Query_Ptr q),13,13,7,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Media_Query_Expression_Ptr e),21,20,10,3,0,0,1,8,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Null_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Argument_Ptr a),26,25,13,3,1,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Arguments_Ptr a),47,41,31,8,6,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Comment_Ptr c),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::fallback_impl(AST_Node_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,"cval_to_astnode(union Sass_Value* v, Backtraces traces, ParserState pstate)",50,50,43,5,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Selector_List_Ptr s),29,25,20,6,2,0,2,14,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Complex_Selector_Ptr s),15,15,12,6,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Compound_Selector_Ptr s),8,7,6,3,0,0,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Selector_Schema_Ptr s),32,23,22,2,0,3,9,75,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Parent_Selector_Ptr p),9,9,8,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Simple_Selector_Ptr s),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,hasNotSelector(AST_Node_Obj obj),5,5,4,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\eval.cpp,Eval::operator()(Wrapped_Selector_Ptr s),20,19,15,5,1,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,"Expand::Expand(Context& ctx, Env* env, std::vector<Selector_List_Obj>* stack)",8,8,8,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::environment(),4,4,3,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::selector(),4,4,3,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Block_Ptr b),20,12,9,1,0,0,8,36,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Ruleset_Ptr r),77,65,48,18,8,0,4,22,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Supports_Block_Ptr f),7,7,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Media_Block_Ptr m),24,19,16,1,0,1,5,53,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(At_Root_Block_Ptr a),18,14,11,2,4,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Directive_Ptr a),17,17,12,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Declaration_Ptr d),25,24,16,5,0,0,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Assignment_Ptr a),58,58,39,13,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Import_Ptr imp),12,10,8,3,0,0,2,21,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Import_Stub_Ptr i),27,23,18,2,2,0,2,14,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Warning_Ptr w),4,3,3,1,0,0,1,10,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Error_Ptr e),4,3,3,1,0,0,1,10,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Debug_Ptr d),4,3,3,1,0,0,1,10,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Comment_Ptr c),11,8,7,3,0,0,3,19,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(If_Ptr i),15,15,13,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(For_Ptr f),50,48,40,9,0,0,2,14,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Each_Ptr e),81,74,57,14,2,0,5,33,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(While_Ptr w),14,14,13,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Return_Ptr r),3,3,3,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,"Expand::expand_selector_list(Selector_Obj s, Selector_List_Obj extender)",49,44,34,12,4,1,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Extension_Ptr e),28,25,20,7,0,0,3,19,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Definition_Ptr d),22,19,8,2,2,0,1,10,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Mixin_Call_Ptr c),72,62,45,9,9,0,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::operator()(Content_Ptr c),21,15,10,4,5,0,1,10,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::fallback_impl(AST_Node_Ptr n),5,5,5,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\expand.cpp,Expand::append_block(Block_Ptr b),8,8,7,4,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"operator<<(std::ostream& os, const Complex_Selector::Combinator combinator)",10,9,8,2,1,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"operator<<(std::ostream& os, Compound_Selector& compoundSelector)",6,6,5,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"operator<<(std::ostream& os, Simple_Selector& simpleSelector)",3,3,3,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"printSimpleSelector(Simple_Selector* pSimpleSelector, const char* message=NULL, bool newline=true)",15,12,9,3,3,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"printCompoundSelector(Compound_Selector_Ptr pCompoundSelector, const char* message=NULL, bool newline=true)",15,12,9,3,3,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"operator<<(std::ostream& os, Complex_Selector& complexSelector)",30,25,20,6,5,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"printComplexSelector(Complex_Selector_Ptr pComplexSelector, const char* message=NULL, bool newline=true)",15,12,9,3,3,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"printSelsNewSeqPairCollection(SubSetMapLookups& collection, const char* message=NULL, bool newline=true)",24,22,18,4,2,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"printSourcesSet(ComplexSelectorSet& sources, const char* message=NULL, bool newline=true)",33,25,20,5,5,0,3,34,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"operator<<(std::ostream& os, SubSetMapPairs& entries)",34,24,20,5,10,2,0,18,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"parentSuperselector(Complex_Selector_Ptr pOne, Complex_Selector_Ptr pTwo)",17,11,11,1,4,2,2,27,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"nodeToComplexSelectorDeque(const Node& node, ComplexSelectorDeque& out)",5,5,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,complexSelectorDequeToNode(const ComplexSelectorDeque& deque),9,7,6,2,2,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"lcs_backtrace(const LCSTable& c, ComplexSelectorDeque& x, ComplexSelectorDeque& y, int i, int j, const LcsCollectionComparator& comparator, ComplexSelectorDeque& out)",27,20,13,3,5,0,2,33,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"lcs_table(const ComplexSelectorDeque& x, const ComplexSelectorDeque& y, const LcsCollectionComparator& comparator, LCSTable& out)",23,13,10,3,5,0,5,46,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"lcs(ComplexSelectorDeque& x, ComplexSelectorDeque& y, const LcsCollectionComparator& comparator, ComplexSelectorDeque& out)",11,6,6,1,3,0,2,23,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"Extend::trim(Node& seqses, bool isReplace)",120,67,40,14,35,0,18,254,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"parentSuperselector(const Node& one, const Node& two)",14,10,10,1,2,2,2,27,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"chunks(Node& seq1, Node& seq2, const ChunkerType& chunker)",47,38,29,9,9,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,groupSelectors(Node& seq),18,13,12,2,5,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"getAndRemoveInitialOps(Node& seq, Node& ops)",8,7,6,1,1,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"getAndRemoveFinalOps(Node& seq, Node& ops)",8,7,6,1,1,1,0,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"mergeInitialOps(Node& seq1, Node& seq2)",24,11,10,3,6,0,7,58,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"mergeFinalOps(Node& seq1, Node& seq2, Node& res)",222,145,119,22,69,6,8,160,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"subweave(Node& one, Node& two)",157,94,68,17,53,0,10,60,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::weave(Node& path),59,40,30,8,18,0,1,11,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"Extend::extendCompoundSelector(Compound_Selector_Ptr pSelector, CompoundSelectorSet& seen, bool isReplace)",164,81,52,12,49,3,34,286,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"Extend::complexSelectorHasExtension(Complex_Selector_Ptr selector, CompoundSelectorSet& seen)",42,32,25,8,7,0,3,23,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"Extend::extendComplexSelector(Complex_Selector_Ptr selector, CompoundSelectorSet& seen, bool isReplace, bool isOriginal)",118,60,42,13,28,3,30,243,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,"Extend::extendSelectorList(Selector_List_Obj pSelectorList, bool isReplace, bool& extendedSomething, CompoundSelectorSet& seen)",132,89,69,21,13,0,30,264,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,shouldExtendBlock(Block_Obj b),29,10,7,4,5,0,14,117,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::extendObjectWithSelectorAndBlock(Ruleset_Ptr pObject),25,17,10,2,5,0,3,45,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::Extend(Subset_Map& ssm),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::setEval(Eval& e),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::operator()(Block_Ptr b),26,20,16,6,1,0,5,21,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::operator()(Ruleset_Ptr pRuleset),3,3,3,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::operator()(Supports_Block_Ptr pFeatureBlock),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::operator()(Media_Block_Ptr pMediaBlock),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\extend.cpp,Extend::operator()(Directive_Ptr a),5,2,2,1,0,0,3,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,wstring_to_string(const std::wstring& wstr),3,3,3,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,wstring_to_string(const std::wstring &wstr),5,5,5,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,get_cwd(),19,16,13,4,0,0,3,16,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,file_exists(const std::string& path),18,17,11,4,0,0,1,7,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,is_absolute_path(const std::string& path),12,10,7,4,0,0,2,11,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"find_last_folder_separator(const std::string& path, size_t limit = std::string::npos)",18,18,12,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,dir_name(const std::string& path),4,4,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,base_name(const std::string& path),4,4,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,make_canonical_path(std::string path),35,18,15,9,10,2,7,50,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"join_paths(std::string l, std::string r)",28,16,13,6,4,0,8,75,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"path_for_console(const std::string& rel_path, const std::string& abs_path, const std::string& orig_path)",9,5,4,3,1,0,3,23,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"rel2abs(const std::string& path, const std::string& base, const std::string& cwd)",2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"abs2rel(const std::string& path, const std::string& base, const std::string& cwd)",70,52,37,16,9,0,9,79,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"resolve_includes(const std::string& root, const std::string& file, const std::vector<std::string>& exts)",28,22,28,7,0,0,6,26,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"find_files(const std::string& file, const std::vector<std::string> paths)",7,7,6,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\file.cpp,"find_files(const std::string& file, struct Sass_Compiler* compiler)",11,7,7,1,0,0,4,28,
